GeneName	GoTerm
YDL102W	GO:0006260
YDL102W	GO:0006278
YDL102W	GO:0043137
YDL102W	GO:0090305
YDL102W	GO:0045005
YDL102W	GO:0045004
YDL102W	GO:0006297
YDL102W	GO:0006287
YDL102W	GO:0006261
YDL103C	GO:0006048
YDL104C	GO:0072670
YDL104C	GO:0008033
YDL104C	GO:0002949
YDL104C	GO:0006508
YDL105W	GO:0006310
YDL105W	GO:0006281
YDL105W	GO:0016925
YDL105W	GO:2001022
YDL105W	GO:0006974
YDL106C	GO:0006355
YDL106C	GO:2000679
YDL106C	GO:0045937
YDL106C	GO:0000105
YDL106C	GO:0043388
YDL106C	GO:0006338
YDL106C	GO:0045944
YDL106C	GO:0009113
YDL107W	GO:0032979
YDL108W	GO:0051726
YDL108W	GO:0007049
YDL108W	GO:1903654
YDL108W	GO:0006468
YDL108W	GO:0051301
YDL108W	GO:0016310
YDL108W	GO:0006360
YDL108W	GO:0006366
YDL108W	GO:0006370
YDL108W	GO:0045944
YDL108W	GO:1905866
YDL108W	GO:1901921
YDL108W	GO:1900018
YDL108W	GO:0070816
YDL109C	GO:0044255
YDL109C	GO:0016042
YDL109C	GO:0006629
YDL110C	GO:0070682
YDL111C	GO:0071028
YDL111C	GO:0034473
YDL111C	GO:0016075
YDL111C	GO:0043928
YDL111C	GO:0006364
YDL111C	GO:0071035
YDL111C	GO:0034427
YDL111C	GO:0043628
YDL111C	GO:0070481
YDL111C	GO:0071042
YDL111C	GO:0034476
YDL111C	GO:0071051
YDL111C	GO:0070478
YDL111C	GO:0034475
YDL111C	GO:0000467
YDL111C	GO:0071038
YDL111C	GO:0070651
YDL112W	GO:0008033
YDL112W	GO:0032259
YDL112W	GO:0006396
YDL112W	GO:0030488
YDL113C	GO:0016236
YDL113C	GO:0032258
YDL113C	GO:0006914
YDL113C	GO:0015031
YDL113C	GO:0000422
YDL113C	GO:0034498
YDL114W	GO:0055114
YDL114W	GO:0008150
YDL115C	GO:0006913
YDL115C	GO:0015031
YDL115C	GO:0006606
YDL116W	GO:0035392
YDL116W	GO:0006606
YDL116W	GO:0031990
YDL116W	GO:0034398
YDL116W	GO:0015031
YDL116W	GO:0045893
YDL116W	GO:0006974
YDL116W	GO:0045944
YDL116W	GO:0030466
YDL116W	GO:0051028
YDL116W	GO:0006406
YDL116W	GO:0006302
YDL116W	GO:0000973
YDL116W	GO:0031081
YDL117W	GO:0007049
YDL117W	GO:0050790
YDL117W	GO:0051301
YDL117W	GO:1990344
YDL119C	GO:0006783
YDL119C	GO:1904983
YDL119C	GO:0055085
YDL120W	GO:0006783
YDL120W	GO:0018283
YDL120W	GO:0016226
YDL120W	GO:0007005
YDL120W	GO:0006811
YDL120W	GO:0055072
YDL120W	GO:0006879
YDL120W	GO:0055114
YDL120W	GO:0006749
YDL121C	GO:0008150
YDL122W	GO:0016579
YDL122W	GO:0006511
YDL122W	GO:0006508
YDL123W	GO:0008150
YDL124W	GO:0034599
YDL124W	GO:0006725
YDL124W	GO:0055114
YDL124W	GO:0042180
YDL124W	GO:0043603
YDL125C	GO:0006259
YDL125C	GO:0090305
YDL125C	GO:0009117
YDL126C	GO:0051228
YDL126C	GO:0043161
YDL126C	GO:0070651
YDL126C	GO:0051974
YDL126C	GO:1900182
YDL126C	GO:1990171
YDL126C	GO:1990116
YDL126C	GO:0072671
YDL126C	GO:0071712
YDL126C	GO:0071629
YDL126C	GO:0071630
YDL126C	GO:0043624
YDL126C	GO:2001168
YDL126C	GO:0034727
YDL126C	GO:0007049
YDL126C	GO:0031134
YDL126C	GO:0015031
YDL126C	GO:0097352
YDL126C	GO:0010636
YDL126C	GO:0030970
YDL126C	GO:0030433
YDL126C	GO:0016320
YDL126C	GO:0120174
YDL126C	GO:0043328
YDL126C	GO:0016236
YDL126C	GO:0043666
YDL126C	GO:0034517
YDL127W	GO:0051726
YDL127W	GO:0000079
YDL127W	GO:0051301
YDL127W	GO:0007049
YDL127W	GO:0031106
YDL127W	GO:0032878
YDL128W	GO:0006816
YDL128W	GO:0098656
YDL128W	GO:0070588
YDL128W	GO:0006874
YDL128W	GO:0006811
YDL128W	GO:0055085
YDL128W	GO:0071805
YDL128W	GO:0006812
YDL129W	GO:0008150
YDL130W	GO:0006414
YDL130W	GO:0032147
YDL130W	GO:0045860
YDL130W	GO:0002181
YDL130W-A	GO:0032780
YDL131W	GO:0019878
YDL131W	GO:0009085
YDL131W	GO:0008652
YDL131W	GO:0019752
YDL132W	GO:0031146
YDL132W	GO:0051301
YDL132W	GO:0000086
YDL132W	GO:0016567
YDL132W	GO:0007049
YDL132W	GO:0006511
YDL132W	GO:0043161
YDL132W	GO:0000082
YDL133C-A	GO:0006412
YDL133C-A	GO:0002181
YDL133W	GO:0043085
YDL133W	GO:0016042
YDL133W	GO:0006629
YDL134C	GO:0007117
YDL134C	GO:0007015
YDL134C	GO:0006470
YDL134C	GO:0006417
YDL134C	GO:0000082
YDL134C	GO:2000786
YDL134C	GO:0070262
YDL135C	GO:0007266
YDL135C	GO:0007015
YDL135C	GO:0050790
YDL135C	GO:0043547
YDL135C	GO:0007264
YDL135C	GO:0032889
YDL136W	GO:0002181
YDL136W	GO:0000463
YDL136W	GO:0006412
YDL137W	GO:0006893
YDL137W	GO:0006886
YDL137W	GO:0016192
YDL137W	GO:0016236
YDL137W	GO:0015031
YDL138W	GO:0055085
YDL138W	GO:0034219
YDL138W	GO:0008643
YDL138W	GO:0051594
YDL138W	GO:1902600
YDL138W	GO:0010255
YDL139C	GO:0051382
YDL139C	GO:0071459
YDL139C	GO:0007059
YDL139C	GO:2000059
YDL139C	GO:0000086
YDL140C	GO:0019985
YDL140C	GO:0006366
YDL140C	GO:0006351
YDL140C	GO:0001172
YDL141W	GO:0006464
YDL141W	GO:0008152
YDL141W	GO:0009305
YDL142C	GO:0008654
YDL142C	GO:0000002
YDL142C	GO:0006629
YDL142C	GO:0032049
YDL142C	GO:0008610
YDL142C	GO:0007006
YDL142C	GO:0006873
YDL142C	GO:0006644
YDL142C	GO:0006612
YDL142C	GO:0046474
YDL143W	GO:0006457
YDL144C	GO:0008150
YDL144C	GO:0055114
YDL145C	GO:0006886
YDL145C	GO:0006888
YDL145C	GO:0006891
YDL145C	GO:0006890
YDL145C	GO:0016192
YDL145C	GO:0015031
YDL146W	GO:0006897
YDL147W	GO:0043161
YDL147W	GO:0000338
YDL148C	GO:0006364
YDL148C	GO:0042274
YDL148C	GO:0000480
YDL148C	GO:0042254
YDL148C	GO:0000472
YDL148C	GO:0000462
YDL148C	GO:0000447
YDL149W	GO:0000045
YDL149W	GO:0000422
YDL149W	GO:0032258
YDL149W	GO:0034497
YDL149W	GO:0034727
YDL149W	GO:0044805
YDL149W	GO:0051260
YDL149W	GO:0061709
YDL149W	GO:0006914
YDL149W	GO:0015031
YDL150W	GO:0006383
YDL150W	GO:0042797
YDL153C	GO:0042254
YDL153C	GO:0007049
YDL153C	GO:0000480
YDL153C	GO:0000472
YDL153C	GO:0000462
YDL153C	GO:0000447
YDL153C	GO:0006364
YDL154W	GO:0006281
YDL154W	GO:0006298
YDL154W	GO:0006974
YDL154W	GO:0007131
YDL155W	GO:0007049
YDL155W	GO:1901673
YDL155W	GO:0010696
YDL155W	GO:0044772
YDL155W	GO:0000086
YDL155W	GO:0000079
YDL155W	GO:0051301
YDL155W	GO:0007135
YDL155W	GO:0006468
YDL156W	GO:0006974
YDL156W	GO:2000001
YDL157C	GO:0008150
YDL159W	GO:0000187
YDL159W	GO:0071507
YDL159W	GO:0001403
YDL159W	GO:0006468
YDL159W	GO:0019236
YDL159W	GO:0007124
YDL159W	GO:0001402
YDL159W	GO:0016310
YDL159W	GO:0032147
YDL159W	GO:0031098
YDL159W	GO:0000196
YDL159W	GO:0023014
YDL159W	GO:0010525
YDL159W-A	GO:0008150
YDL160C	GO:0006417
YDL160C	GO:0010603
YDL160C	GO:0034063
YDL160C	GO:0017148
YDL160C	GO:0000290
YDL160C	GO:0045900
YDL160C	GO:0033962
YDL160C	GO:0051028
YDL160C	GO:0006397
YDL160C-A	GO:0051382
YDL160C-A	GO:0006974
YDL160C-A	GO:0006281
YDL160C-A	GO:0000712
YDL160C-A	GO:0031297
YDL161W	GO:0007015
YDL161W	GO:0006897
YDL161W	GO:0000147
YDL164C	GO:0006974
YDL164C	GO:0007049
YDL164C	GO:0000278
YDL164C	GO:0006266
YDL164C	GO:0006273
YDL164C	GO:0006281
YDL164C	GO:0006284
YDL164C	GO:1903461
YDL164C	GO:0006260
YDL164C	GO:0006289
YDL164C	GO:0051301
YDL164C	GO:0006310
YDL164C	GO:0035753
YDL164C	GO:0051103
YDL164C	GO:0071897
YDL165W	GO:0031087
YDL165W	GO:0006368
YDL165W	GO:0006355
YDL165W	GO:0032968
YDL165W	GO:0051726
YDL165W	GO:0016567
YDL165W	GO:0000288
YDL165W	GO:0000289
YDL165W	GO:0000749
YDL165W	GO:0000290
YDL166C	GO:0046940
YDL166C	GO:0034599
YDL166C	GO:0000462
YDL166C	GO:0016310
YDL166C	GO:0042254
YDL166C	GO:0006364
YDL167C	GO:0008150
YDL168W	GO:0055114
YDL168W	GO:0000947
YDL168W	GO:0033859
YDL168W	GO:0006069
YDL168W	GO:0046294
YDL169C	GO:0008150
YDL170W	GO:0019740
YDL170W	GO:0006355
YDL170W	GO:0009450
YDL170W	GO:0001080
YDL170W	GO:0045944
YDL171C	GO:0055114
YDL171C	GO:0008652
YDL171C	GO:0006807
YDL171C	GO:0006537
YDL171C	GO:0006541
YDL171C	GO:0019676
YDL171C	GO:0097054
YDL173W	GO:0008150
YDL174C	GO:0055114
YDL174C	GO:1903457
YDL175C	GO:0071039
YDL175C	GO:0071038
YDL175C	GO:0071037
YDL175C	GO:0043633
YDL175C	GO:0071036
YDL175C	GO:0071031
YDL175C	GO:0071035
YDL175C	GO:0043629
YDL175C	GO:0006400
YDL176W	GO:0008150
YDL177C	GO:0008150
YDL178W	GO:0019516
YDL178W	GO:0022904
YDL178W	GO:1903457
YDL178W	GO:0055114
YDL179W	GO:0051301
YDL179W	GO:0007049
YDL179W	GO:0000083
YDL179W	GO:0051726
YDL179W	GO:0000079
YDL179W	GO:0032878
YDL180W	GO:0008150
YDL181W	GO:0032780
YDL182W	GO:0019752
YDL182W	GO:0008652
YDL182W	GO:0009085
YDL182W	GO:0019878
YDL182W	GO:0001207
YDL182W	GO:0006281
YDL183C	GO:0006813
YDL183C	GO:1902600
YDL184C	GO:0002181
YDL184C	GO:0006412
YDL185W	GO:0006314
YDL185W	GO:0090305
YDL185W	GO:0044267
YDL185W	GO:0007035
YDL185W	GO:0046034
YDL185W	GO:0030908
YDL185W	GO:0006811
YDL185W	GO:0016539
YDL185W	GO:1902600
YDL186W	GO:0008150
YDL188C	GO:2000198
YDL188C	GO:0070262
YDL188C	GO:2000786
YDL188C	GO:0007117
YDL188C	GO:0007015
YDL188C	GO:0006470
YDL188C	GO:0006417
YDL188C	GO:0000082
YDL189W	GO:0006012
YDL189W	GO:1990115
YDL190C	GO:0016567
YDL190C	GO:0000209
YDL190C	GO:0031398
YDL190C	GO:0030433
YDL190C	GO:0006511
YDL191W	GO:0000463
YDL191W	GO:0002181
YDL191W	GO:0006412
YDL192W	GO:0006886
YDL192W	GO:0006888
YDL192W	GO:0006893
YDL192W	GO:0016236
YDL192W	GO:0015031
YDL192W	GO:0016192
YDL193W	GO:0006486
YDL193W	GO:0019408
YDL194W	GO:1902600
YDL194W	GO:0010255
YDL194W	GO:0015755
YDL194W	GO:0015761
YDL194W	GO:1904659
YDL194W	GO:0051594
YDL194W	GO:0045835
YDL194W	GO:0055085
YDL194W	GO:0008643
YDL195W	GO:0006886
YDL195W	GO:0090110
YDL195W	GO:0007029
YDL195W	GO:0090114
YDL195W	GO:0006888
YDL195W	GO:0016192
YDL195W	GO:0015031
YDL197C	GO:0030466
YDL198C	GO:0000002
YDL198C	GO:0001408
YDL198C	GO:0055085
YDL198C	GO:1903790
YDL198C	GO:0006879
YDL199C	GO:0055085
YDL199C	GO:0015798
YDL200C	GO:0032259
YDL200C	GO:0006281
YDL200C	GO:0006974
YDL200C	GO:0006307
YDL201W	GO:0036265
YDL201W	GO:0030488
YDL201W	GO:0106004
YDL201W	GO:0008033
YDL201W	GO:0006400
YDL201W	GO:0032259
YDL202W	GO:0006412
YDL202W	GO:0042254
YDL202W	GO:0032543
YDL203C	GO:0043085
YDL203C	GO:0009967
YDL203C	GO:0031505
YDL204W	GO:0034976
YDL204W	GO:0071786
YDL204W	GO:0048309
YDL204W	GO:0071788
YDL204W	GO:0032581
YDL205C	GO:0006782
YDL205C	GO:0006783
YDL205C	GO:0018160
YDL205C	GO:0033014
YDL205C	GO:0006779
YDL206W	GO:0006811
YDL206W	GO:0055085
YDL206W	GO:0008150
YDL207W	GO:0051028
YDL207W	GO:0016973
YDL207W	GO:0006449
YDL207W	GO:0015031
YDL207W	GO:0043085
YDL207W	GO:0006397
YDL207W	GO:0006446
YDL207W	GO:0006406
YDL208W	GO:0031118
YDL208W	GO:0000470
YDL208W	GO:0042254
YDL208W	GO:0006364
YDL208W	GO:0031120
YDL208W	GO:0000469
YDL209C	GO:0007049
YDL209C	GO:0008380
YDL209C	GO:0000387
YDL209C	GO:0006397
YDL209C	GO:0045292
YDL209C	GO:0000398
YDL210W	GO:0055085
YDL210W	GO:0015812
YDL210W	GO:0015847
YDL210W	GO:0006865
YDL211C	GO:0008150
YDL212W	GO:0006865
YDL212W	GO:0006888
YDL212W	GO:0015031
YDL212W	GO:0006457
YDL213C	GO:0006364
YDL213C	GO:0042254
YDL213C	GO:0042274
YDL214C	GO:0006468
YDL214C	GO:0016310
YDL214C	GO:0019236
YDL214C	GO:0035556
YDL214C	GO:0031138
YDL214C	GO:0046020
YDL215C	GO:0006520
YDL215C	GO:0019551
YDL215C	GO:0006807
YDL215C	GO:0055114
YDL216C	GO:0006508
YDL216C	GO:0000754
YDL216C	GO:0070452
YDL216C	GO:0000338
YDL217C	GO:0015031
YDL217C	GO:0071806
YDL217C	GO:0045039
YDL218W	GO:0008150
YDL219W	GO:0106074
YDL219W	GO:1900832
YDL219W	GO:0006399
YDL219W	GO:1900829
YDL220C	GO:0000723
YDL220C	GO:0071166
YDL220C	GO:0016233
YDL220C	GO:0007004
YDL220C	GO:0051974
YDL220C	GO:0051301
YDL220C	GO:0007049
YDL220C	GO:0032210
YDL222C	GO:0031505
YDL222C	GO:0032185
YDL222C	GO:0030866
YDL222C	GO:0030435
YDL222C	GO:0006897
YDL222C	GO:0030437
YDL223C	GO:0008360
YDL223C	GO:0000746
YDL223C	GO:0000753
YDL224C	GO:0008361
YDL224C	GO:0061157
YDL224C	GO:0000398
YDL225W	GO:0000082
YDL225W	GO:0000915
YDL225W	GO:0097271
YDL225W	GO:0000917
YDL225W	GO:0000921
YDL225W	GO:0010458
YDL225W	GO:0032186
YDL225W	GO:0061640
YDL225W	GO:0061163
YDL225W	GO:0007049
YDL225W	GO:0051301
YDL226C	GO:0043547
YDL226C	GO:0015031
YDL226C	GO:0043001
YDL226C	GO:0030037
YDL226C	GO:0006888
YDL226C	GO:0006890
YDL227C	GO:0030908
YDL227C	GO:0007533
YDL227C	GO:0000728
YDL227C	GO:0016539
YDL229W	GO:0042149
YDL229W	GO:0006452
YDL229W	GO:0006986
YDL229W	GO:0042026
YDL229W	GO:0002181
YDL229W	GO:0034620
YDL229W	GO:0000054
YDL229W	GO:0006450
YDL229W	GO:0006415
YDL229W	GO:0051083
YDL229W	GO:0006364
YDL229W	GO:0034605
YDL229W	GO:0051085
YDL229W	GO:0006412
YDL230W	GO:0001403
YDL230W	GO:0035335
YDL230W	GO:0007124
YDL230W	GO:0016311
YDL230W	GO:0006470
YDL231C	GO:0006897
YDL231C	GO:0015031
YDL232W	GO:0006487
YDL232W	GO:0006486
YDL233W	GO:0008150
YDL234C	GO:0016192
YDL234C	GO:0090630
YDL234C	GO:0006886
YDL234C	GO:0032889
YDL235C	GO:0006468
YDL235C	GO:0007234
YDL235C	GO:0016310
YDL235C	GO:0000160
YDL236W	GO:0016311
YDL236W	GO:0006470
YDL236W	GO:0046838
YDL237W	GO:0006629
YDL237W	GO:0008150
YDL238C	GO:0006147
YDL238C	GO:0046098
YDL239C	GO:0030476
YDL239C	GO:0051301
YDL239C	GO:0030435
YDL239C	GO:0007049
YDL239C	GO:0032120
YDL239C	GO:0051321
YDL239C	GO:0000001
YDL240W	GO:0007165
YDL240W	GO:0090038
YDL240W	GO:0090334
YDL240W	GO:0030036
YDL240W	GO:0030435
YDL240W	GO:0035024
YDL240W	GO:0009272
YDL240W	GO:0060237
YDL240W	GO:0043547
YDL240W	GO:0000755
YDL241W	GO:0008150
YDL242W	GO:0008150
YDL243C	GO:0055114
YDL243C	GO:0006081
YDL244W	GO:0009228
YDL244W	GO:0009229
YDL245C	GO:1904659
YDL245C	GO:1902600
YDL245C	GO:0055085
YDL245C	GO:0008643
YDL245C	GO:0015795
YDL245C	GO:0015761
YDL245C	GO:1902341
YDL245C	GO:0015755
YDL245C	GO:0015797
YDL245C	GO:0098704
YDL245C	GO:0008645
YDL246C	GO:0055114
YDL246C	GO:0019318
YDL247W	GO:0015768
YDL247W	GO:0008643
YDL247W	GO:0034219
YDL247W	GO:1902600
YDL247W	GO:0055085
YDL247W	GO:0000023
YDL248W	GO:0006897
YDL248W	GO:0043328
YDR001C	GO:0005993
YDR001C	GO:0071465
YDR001C	GO:0005991
YDR001C	GO:0008152
YDR002W	GO:0043547
YDR002W	GO:0006511
YDR002W	GO:0006606
YDR002W	GO:0006405
YDR002W	GO:0046907
YDR002W	GO:0000082
YDR002W	GO:0006607
YDR002W	GO:0015031
YDR003W	GO:0016192
YDR003W-A	GO:0008150
YDR004W	GO:0000730
YDR004W	GO:0030491
YDR004W	GO:0042148
YDR004W	GO:0000722
YDR004W	GO:0000707
YDR004W	GO:0006974
YDR004W	GO:0006281
YDR004W	GO:0006312
YDR004W	GO:0051321
YDR005C	GO:0061587
YDR005C	GO:0016480
YDR006C	GO:0010737
YDR007W	GO:0000162
YDR007W	GO:0008652
YDR007W	GO:0006568
YDR007W	GO:0009073
YDR009W	GO:0033499
YDR009W	GO:0000435
YDR009W	GO:0046835
YDR009W	GO:0005975
YDR009W	GO:0045185
YDR009W	GO:0006012
YDR010C	GO:0008150
YDR011W	GO:0046618
YDR011W	GO:0055085
YDR011W	GO:0030003
YDR011W	GO:0034220
YDR011W	GO:0035376
YDR011W	GO:0042493
YDR012W	GO:0002181
YDR012W	GO:0006412
YDR013W	GO:0032508
YDR013W	GO:0007049
YDR013W	GO:0006260
YDR013W	GO:0006261
YDR013W	GO:0000727
YDR013W	GO:1902983
YDR014W	GO:0034183
YDR014W	GO:0007064
YDR014W	GO:1902340
YDR014W-A	GO:0006310
YDR014W-A	GO:0051321
YDR014W-A	GO:0006281
YDR014W-A	GO:0006974
YDR014W-A	GO:0007130
YDR014W-A	GO:1903873
YDR014W-A	GO:0043086
YDR014W-A	GO:0045950
YDR016C	GO:0007052
YDR016C	GO:0007049
YDR016C	GO:0008608
YDR016C	GO:0007059
YDR016C	GO:0031116
YDR016C	GO:0051987
YDR016C	GO:0051301
YDR017C	GO:0032958
YDR017C	GO:0016310
YDR017C	GO:0010919
YDR018C	GO:0008654
YDR018C	GO:0006644
YDR018C	GO:0036149
YDR018C	GO:0006629
YDR019C	GO:0032259
YDR019C	GO:0019464
YDR019C	GO:0006730
YDR019C	GO:0006546
YDR019C	GO:0006544
YDR019C	GO:0055114
YDR020C	GO:0044206
YDR020C	GO:0044211
YDR020C	GO:0008150
YDR020C	GO:0016310
YDR021W	GO:0000462
YDR021W	GO:0042254
YDR021W	GO:0006364
YDR022C	GO:0044805
YDR022C	GO:0006914
YDR022C	GO:0007059
YDR022C	GO:0015031
YDR022C	GO:0000741
YDR022C	GO:0034727
YDR022C	GO:0000422
YDR023W	GO:0006434
YDR023W	GO:0006412
YDR023W	GO:0006418
YDR023W	GO:0097056
YDR025W	GO:0000462
YDR025W	GO:0002181
YDR025W	GO:0000028
YDR025W	GO:0006412
YDR026C	GO:1900008
YDR026C	GO:0006363
YDR026C	GO:0000183
YDR027C	GO:0006896
YDR027C	GO:0015031
YDR027C	GO:0042147
YDR027C	GO:0090156
YDR027C	GO:0030476
YDR028C	GO:0042149
YDR028C	GO:0006109
YDR028C	GO:0061587
YDR028C	GO:0005977
YDR028C	GO:0007039
YDR028C	GO:0043666
YDR028C	GO:0006986
YDR028C	GO:0000122
YDR029W	GO:0008150
YDR030C	GO:0043161
YDR030C	GO:0045739
YDR030C	GO:0000209
YDR030C	GO:0006283
YDR030C	GO:0006974
YDR030C	GO:0006281
YDR031W	GO:0009060
YDR032C	GO:0055114
YDR032C	GO:0008150
YDR033W	GO:0034220
YDR033W	GO:0006811
YDR033W	GO:0008150
YDR034C	GO:2001196
YDR034C	GO:0045944
YDR034C	GO:0009085
YDR034C	GO:0008652
YDR034C	GO:0006355
YDR034C-A	GO:0008150
YDR034C-C	GO:0032197
YDR034C-D	GO:0006508
YDR034C-D	GO:0006278
YDR034C-D	GO:0006310
YDR034C-D	GO:0008152
YDR034C-D	GO:0015074
YDR034C-D	GO:0032197
YDR034C-D	GO:0032196
YDR034C-D	GO:0071897
YDR034C-D	GO:0090305
YDR034C-D	GO:0090501
YDR034C-D	GO:0090502
YDR034W-B	GO:0008150
YDR035W	GO:0009058
YDR035W	GO:0008652
YDR035W	GO:0009073
YDR035W	GO:0009423
YDR036C	GO:0032543
YDR036C	GO:0009083
YDR036C	GO:0006635
YDR037W	GO:0006430
YDR037W	GO:0006412
YDR037W	GO:0006418
YDR038C	GO:1902600
YDR038C	GO:0006812
YDR038C	GO:0006811
YDR038C	GO:0035725
YDR038C	GO:0098655
YDR038C	GO:0034220
YDR038C	GO:0006814
YDR038C	GO:0055085
YDR039C	GO:0098655
YDR039C	GO:0035725
YDR039C	GO:0034220
YDR039C	GO:0006814
YDR039C	GO:0006813
YDR039C	GO:1902600
YDR039C	GO:0055085
YDR039C	GO:0006811
YDR039C	GO:0006812
YDR039C	GO:0071805
YDR040C	GO:0009651
YDR040C	GO:0006972
YDR040C	GO:0006814
YDR040C	GO:0006813
YDR040C	GO:0042149
YDR040C	GO:0009268
YDR040C	GO:0055085
YDR040C	GO:0034220
YDR040C	GO:0035725
YDR040C	GO:0098655
YDR040C	GO:0006811
YDR040C	GO:0006812
YDR040C	GO:0071805
YDR040C	GO:1902600
YDR041W	GO:0006412
YDR041W	GO:0032543
YDR042C	GO:0008150
YDR043C	GO:0090606
YDR043C	GO:1900460
YDR043C	GO:1900463
YDR043C	GO:0043709
YDR043C	GO:1900464
YDR043C	GO:0000433
YDR043C	GO:0000122
YDR043C	GO:2000221
YDR043C	GO:0071475
YDR044W	GO:0055114
YDR044W	GO:0006779
YDR044W	GO:0006782
YDR044W	GO:0006783
YDR045C	GO:0006386
YDR045C	GO:0042797
YDR045C	GO:0042779
YDR045C	GO:0006351
YDR046C	GO:0003333
YDR046C	GO:0006865
YDR046C	GO:0055085
YDR047W	GO:0006779
YDR047W	GO:0006782
YDR047W	GO:0006783
YDR049W	GO:0030433
YDR049W	GO:0071630
YDR049W	GO:0072671
YDR050C	GO:0046166
YDR050C	GO:0006094
YDR050C	GO:0019563
YDR050C	GO:0006096
YDR051C	GO:0016311
YDR051C	GO:0032366
YDR051C	GO:0006869
YDR052C	GO:0001100
YDR052C	GO:0006270
YDR052C	GO:0006279
YDR052C	GO:1901987
YDR052C	GO:0033314
YDR052C	GO:0051321
YDR052C	GO:0010571
YDR052C	GO:0007049
YDR052C	GO:0051301
YDR052C	GO:0007059
YDR052C	GO:0071902
YDR052C	GO:0006260
YDR052C	GO:0045860
YDR052C	GO:1903468
YDR052C	GO:0060903
YDR054C	GO:0051865
YDR054C	GO:0031146
YDR054C	GO:0000209
YDR054C	GO:0000086
YDR054C	GO:0006511
YDR054C	GO:0051301
YDR054C	GO:0016567
YDR054C	GO:0007049
YDR054C	GO:0006260
YDR054C	GO:0043161
YDR054C	GO:0000082
YDR055W	GO:0031505
YDR056C	GO:0008150
YDR057W	GO:0030968
YDR057W	GO:0097466
YDR057W	GO:0030433
YDR057W	GO:0030970
YDR058C	GO:0016042
YDR058C	GO:0006629
YDR058C	GO:0019433
YDR059C	GO:0000209
YDR059C	GO:0006511
YDR059C	GO:0016567
YDR059C	GO:0034605
YDR060W	GO:0042273
YDR060W	GO:0042254
YDR060W	GO:0000027
YDR061W	GO:0008150
YDR062W	GO:0030148
YDR062W	GO:0006629
YDR062W	GO:0006665
YDR062W	GO:0009058
YDR063W	GO:0034316
YDR063W	GO:0071846
YDR064W	GO:0006412
YDR064W	GO:0000462
YDR064W	GO:0002181
YDR065W	GO:0000002
YDR065W	GO:0097745
YDR065W	GO:0007035
YDR066C	GO:0008150
YDR066C	GO:0070940
YDR067C	GO:0006470
YDR067C	GO:0008150
YDR067C	GO:0035335
YDR068W	GO:0008150
YDR069C	GO:0006508
YDR069C	GO:1904669
YDR069C	GO:0006511
YDR069C	GO:0016579
YDR069C	GO:0070676
YDR069C	GO:0043162
YDR069C	GO:0006275
YDR069C	GO:0010992
YDR069C	GO:0006897
YDR069C	GO:0010995
YDR070C	GO:0008150
YDR071C	GO:0006325
YDR072C	GO:0006673
YDR072C	GO:0030148
YDR072C	GO:0006676
YDR073W	GO:0045944
YDR074W	GO:0016311
YDR074W	GO:0005992
YDR074W	GO:0009405
YDR074W	GO:0031505
YDR074W	GO:0030448
YDR074W	GO:0070413
YDR074W	GO:0034605
YDR075W	GO:0000724
YDR075W	GO:0006470
YDR075W	GO:2001034
YDR075W	GO:2000002
YDR075W	GO:1902660
YDR075W	GO:0072462
YDR075W	GO:0051173
YDR076W	GO:0006974
YDR076W	GO:0000730
YDR076W	GO:0030491
YDR076W	GO:0000707
YDR076W	GO:0006281
YDR077W	GO:0000002
YDR077W	GO:0031505
YDR078C	GO:0043007
YDR078C	GO:0070987
YDR078C	GO:0000730
YDR078C	GO:0006974
YDR078C	GO:0006310
YDR078C	GO:0006281
YDR078C	GO:0000725
YDR079C-A	GO:0006974
YDR079C-A	GO:0006355
YDR079C-A	GO:0006294
YDR079C-A	GO:0006281
YDR079C-A	GO:0006289
YDR079C-A	GO:0006366
YDR079C-A	GO:0070816
YDR079W	GO:0033617
YDR080W	GO:0006624
YDR080W	GO:0007033
YDR080W	GO:0016236
YDR080W	GO:0032258
YDR080W	GO:0032889
YDR080W	GO:0099022
YDR080W	GO:0006886
YDR080W	GO:0035542
YDR080W	GO:0042144
YDR080W	GO:0016192
YDR080W	GO:0015031
YDR080W	GO:0046907
YDR080W	GO:0034727
YDR081C	GO:2001172
YDR081C	GO:0090180
YDR081C	GO:0045944
YDR082W	GO:0032211
YDR082W	GO:0016233
YDR083W	GO:0032259
YDR083W	GO:0006364
YDR083W	GO:0042273
YDR083W	GO:0031167
YDR084C	GO:0009306
YDR084C	GO:0016192
YDR085C	GO:0097271
YDR085C	GO:0000753
YDR085C	GO:0032185
YDR086C	GO:0006616
YDR086C	GO:0006886
YDR086C	GO:0031204
YDR086C	GO:0015031
YDR086C	GO:0006605
YDR087C	GO:0006364
YDR088C	GO:0006397
YDR088C	GO:0008380
YDR088C	GO:0000350
YDR088C	GO:0000398
YDR089W	GO:0006799
YDR089W	GO:0030643
YDR090C	GO:1990822
YDR090C	GO:0008150
YDR091C	GO:0042254
YDR091C	GO:0006412
YDR091C	GO:0032790
YDR091C	GO:0045727
YDR091C	GO:0006364
YDR091C	GO:0042273
YDR091C	GO:0006415
YDR091C	GO:0006413
YDR091C	GO:0000054
YDR092W	GO:0000209
YDR092W	GO:0016567
YDR092W	GO:0006301
YDR092W	GO:0006513
YDR092W	GO:0010994
